time_ms,U_loop
-1.40640256,0.0
-1.40540256,0.0
-1.40440256,0.0
-1.40340256,0.0
-1.40240256,0.0
-1.40140256,0.0
-1.40040256,0.0
-1.39940256,0.0
-1.39840256,0.0
-1.39740256,0.0
-1.3964025599999998,0.0
-1.39540256,0.0
-1.39440256,0.0
-1.39340256,0.0
-1.39240256,0.0
-1.39140256,0.0
-1.3904025599999998,0.0
-1.38940256,0.0
-1.3884025599999998,0.0
-1.38740256,0.0
-1.3864025599999998,0.0
-1.38540256,0.0
-1.38440256,0.0
-1.38340256,0.0
-1.38240256,0.0
-1.38140256,0.0
-1.3804025599999998,0.0
-1.37940256,0.0
-1.3784025599999998,0.0
-1.37740256,0.0
-1.37640256,0.0
-1.37540256,0.0
-1.37440256,0.0
-1.37340256,0.0
-1.3724025599999998,0.0
-1.37140256,0.0
-1.3704025599999998,0.0
-1.36940256,0.0
-1.36840256,0.0
-1.36740256,0.0
-1.36640256,0.0
-1.36540256,0.0
-1.36440256,0.0
-1.36340256,0.0
-1.3624025599999998,0.0
-1.36140256,0.0
-1.3604025599999998,0.0
-1.35940256,0.0
-1.35840256,0.0
-1.35740256,0.0
-1.35640256,0.0
-1.35540256,0.0
-1.35440256,0.0
-1.35340256,0.0
-1.3524025599999998,0.0
-1.35140256,0.0
-1.35040256,0.0
-1.34940256,0.0
-1.34840256,0.0
-1.34740256,0.0
-1.34640256,0.0
-1.34540256,0.0
-1.3444025599999998,0.0
-1.34340256,0.0
-1.3424025599999998,0.0
-1.34140256,0.0
-1.34040256,0.0
-1.33940256,0.0
-1.33840256,0.0
-1.33740256,0.0
-1.33640256,0.0
-1.33540256,0.0
-1.3344025599999998,0.0
-1.33340256,0.0
-1.33240256,0.0
-1.33140256,0.0
-1.33040256,0.0
-1.32940256,0.0
-1.32840256,0.0
-1.32740256,0.0
-1.3264025599999998,0.0
-1.32540256,0.0
-1.3244025599999998,0.0
-1.32340256,0.0
-1.32240256,0.0
-1.32140256,0.0
-1.32040256,0.0
-1.31940256,0.0
-1.31840256,0.0
-1.31740256,0.0
-1.3164025599999998,0.0
-1.31540256,0.0
-1.31440256,0.0
-1.31340256,0.0
-1.31240256,0.0
-1.31140256,0.0
-1.31040256,0.0
-1.30940256,0.0
-1.30840256,0.0
-1.30740256,0.0
-1.3064025599999998,0.0
-1.30540256,0.0
-1.30440256,0.0
-1.30340256,0.0
-1.30240256,0.0
-1.30140256,0.0
-1.30040256,0.0
-1.29940256,0.0
-1.2984025599999998,0.0
-1.29740256,0.0
-1.29640256,0.0
-1.29540256,0.0
-1.29440256,0.0
-1.29340256,0.0
-1.29240256,0.0
-1.29140256,0.0
-1.29040256,0.0
-1.28940256,0.0
-1.2884025599999998,0.0
-1.28740256,0.0
-1.28640256,0.0
-1.28540256,0.0
-1.28440256,0.0
-1.28340256,0.0
-1.28240256,0.0
-1.28140256,0.0
-1.28040256,0.0
-1.27940256,0.0
-1.27840256,0.0
-1.27740256,0.0
-1.27640256,0.0
-1.27540256,0.0
-1.27440256,0.0
-1.27340256,0.0
-1.27240256,0.0
-1.27140256,0.0
-1.2704025599999995,0.0
-1.2694025599999998,0.0
-1.26840256,0.0
-1.2674025599999998,0.0
-1.26640256,0.0
-1.26540256,0.0
-1.26440256,0.0
-1.26340256,0.0
-1.26240256,0.0
-1.2614025599999998,0.0
-1.26040256,0.0
-1.2594025599999998,0.0
-1.25840256,0.0
-1.2574025599999998,0.0
-1.25640256,0.0
-1.25540256,0.0
-1.25440256,0.0
-1.25340256,0.0
-1.25240256,0.0
-1.2514025599999998,0.0
-1.25040256,0.0
-1.2494025599999998,0.0
-1.24840256,0.0
-1.24740256,0.0
-1.24640256,0.0
-1.24540256,0.0
-1.24440256,0.0
-1.24340256,0.0
-1.24240256,0.0
-1.2414025599999998,0.0
-1.24040256,0.0
-1.2394025599999998,0.0
-1.23840256,0.0
-1.23740256,0.0
-1.23640256,0.0
-1.23540256,0.0
-1.23440256,0.0
-1.2334025599999998,0.0
-1.23240256,0.0
-1.2314025599999998,0.0
-1.23040256,0.0
-1.22940256,0.0
-1.22840256,0.0
-1.22740256,0.0
-1.22640256,0.0
-1.22540256,0.0
-1.22440256,0.0
-1.2234025599999998,0.0
-1.22240256,0.0
-1.2214025599999998,0.0
-1.22040256,0.0
-1.21940256,0.0
-1.21840256,0.0
-1.21740256,0.0
-1.21640256,0.0
-1.2154025599999998,0.0
-1.21440256,0.0
-1.2134025599999998,0.0
-1.21240256,0.0
-1.21140256,0.0
-1.21040256,0.0
-1.20940256,0.0
-1.20840256,0.0
-1.20740256,0.0
-1.20640256,0.0
-1.2054025599999998,0.0
-1.20440256,0.0
-1.2034025599999998,0.0
-1.20240256,0.0
-1.20140256,0.0
-1.20040256,0.0
-1.19940256,0.0
-1.19840256,0.0
-1.19740256,0.0
-1.19640256,0.0
-1.1954025599999998,0.0
-1.19440256,0.0
-1.19340256,0.0
-1.19240256,0.0
-1.19140256,0.0
-1.19040256,0.0
-1.18940256,0.0
-1.18840256,0.0
-1.1874025599999998,0.0
-1.18640256,0.0
-1.18540256,0.0
-1.18440256,0.0
-1.18340256,0.0
-1.18240256,0.0
-1.18140256,0.0
-1.18040256,0.0
-1.17940256,0.0
-1.17840256,0.0
-1.1774025599999998,0.0
-1.17640256,0.0
-1.17540256,0.0
-1.17440256,0.0
-1.17340256,0.0
-1.17240256,0.0
-1.17140256,0.0
-1.17040256,0.0
-1.16940256,0.0
-1.16840256,0.0
-1.16740256,0.0
-1.16640256,0.0
-1.16540256,0.0
-1.16440256,0.0
-1.16340256,0.0
-1.16240256,0.0
-1.16140256,0.0
-1.16040256,0.0
-1.1594025599999995,0.0
-1.15840256,0.0
-1.15740256,0.0
-1.15640256,0.0
-1.15540256,0.0
-1.15440256,0.0
-1.15340256,0.0
-1.15240256,0.0
-1.15140256,0.0
-1.15040256,0.0
-1.14940256,0.0
-1.14840256,0.0
-1.14740256,0.0
-1.1464025599999998,0.0
-1.14540256,0.0
-1.14440256,0.0
-1.14340256,0.0
-1.14240256,0.0
-1.1414025599999995,0.0
-1.1404025599999998,0.0
-1.13940256,0.0
-1.1384025599999998,0.0
-1.13740256,0.0
-1.13640256,0.0
-1.13540256,0.0
-1.13440256,0.0
-1.13340256,0.0
-1.13240256,0.0
-1.13140256,0.0
-1.1304025599999998,0.0
-1.12940256,0.0
-1.1284025599999998,0.0
-1.12740256,0.0
-1.12640256,0.0
-1.12540256,0.0
-1.12440256,0.0
-1.12340256,0.0
-1.1224025599999998,0.0
-1.12140256,0.0
-1.1204025599999998,0.0
-1.11940256,0.0
-1.11840256,0.0
-1.11740256,0.0
-1.11640256,0.0
-1.11540256,0.0
-1.11440256,0.0
-1.11340256,0.0
-1.1124025599999998,0.0
-1.11140256,0.0
-1.1104025599999998,0.0
-1.10940256,0.0
-1.10840256,0.0
-1.10740256,0.0
-1.10640256,0.0
-1.10540256,0.0
-1.1044025599999998,0.0
-1.10340256,0.0
-1.1024025599999998,0.0
-1.10140256,0.0
-1.10040256,0.0
-1.09940256,0.0
-1.09840256,0.0
-1.09740256,0.0
-1.09640256,0.0
-1.09540256,0.0
-1.0944025599999998,0.0
-1.09340256,0.0
-1.0924025599999998,0.0
-1.09140256,0.0
-1.09040256,0.0
-1.08940256,0.0
-1.08840256,0.0
-1.08740256,0.0
-1.08640256,0.0
-1.08540256,0.0
-1.0844025599999998,0.0
-1.08340256,0.0
-1.08240256,0.0
-1.08140256,0.0
-1.08040256,0.0
-1.07940256,0.0
-1.07840256,0.0
-1.07740256,0.0
-1.0764025599999998,0.0
-1.07540256,0.0
-1.0744025599999998,0.0
-1.07340256,0.0
-1.07240256,0.0
-1.07140256,0.0
-1.07040256,0.0
-1.06940256,0.0
-1.06840256,0.0
-1.06740256,0.0
-1.0664025599999998,0.0
-1.06540256,0.0
-1.06440256,0.0
-1.06340256,0.0
-1.06240256,0.0
-1.06140256,0.0
-1.06040256,0.0
-1.05940256,0.0
-1.05840256,0.0
-1.05740256,0.0
-1.0564025599999998,0.0
-1.05540256,0.0
-1.05440256,0.0
-1.05340256,0.0
-1.05240256,0.0
-1.05140256,0.0
-1.05040256,0.0
-1.04940256,0.0
-1.0484025599999998,0.0
-1.04740256,0.0
-1.04640256,0.0
-1.04540256,0.0
-1.04440256,0.0
-1.04340256,0.0
-1.04240256,0.0
-1.04140256,0.0
-1.04040256,0.0
-1.03940256,0.0
-1.0384025599999998,0.0
-1.03740256,0.0
-1.03640256,0.0
-1.03540256,0.0
-1.03440256,0.0
-1.03340256,0.0
-1.03240256,0.0
-1.03140256,0.0
-1.0304025599999995,0.0
-1.02940256,0.0
-1.02840256,0.0
-1.02740256,0.0
-1.02640256,0.0
-1.02540256,0.0
-1.02440256,0.0
-1.02340256,0.0
-1.02240256,0.0
-1.02140256,0.0
-1.02040256,0.0
-1.0194025599999998,0.0
-1.01840256,0.0
-1.0174025599999998,0.0
-1.01640256,0.0
-1.01540256,0.0
-1.01440256,0.0
-1.01340256,0.0
-1.01240256,0.0
-1.0114025599999998,0.0
-1.01040256,0.0
-1.0094025599999998,0.0
-1.00840256,0.0
-1.0074025599999998,0.0
-1.00640256,0.0
-1.00540256,0.0
-1.00440256,0.0
-1.00340256,0.0
-1.00240256,0.0
-1.0014025599999998,0.0
-1.00040256,0.0
-0.9994025599999998,0.0
-0.99840256,0.0
-0.99740256,0.0
-0.99640256,0.0
-0.99540256,0.0
-0.9944025599999998,0.0
-0.99340256,0.0
-0.99240256,0.0
-0.99140256,0.0
-0.99040256,0.0
-0.9894025599999998,0.0
-0.98840256,0.0
-0.98740256,0.0
-0.9864025599999998,0.0
-0.98540256,0.0
-0.98440256,0.0
-0.98340256,0.0
-0.98240256,0.0
-0.9814025599999998,0.0
-0.98040256,0.0
-0.97940256,0.0
-0.97840256,0.0
-0.97740256,0.0
-0.97640256,0.0
-0.97540256,0.0
-0.97440256,0.0
-0.97340256,0.0
-0.97240256,0.0
-0.97140256,0.0
-0.97040256,0.0
-0.96940256,0.0
-0.96840256,0.0
-0.96740256,0.0
-0.96640256,0.0
-0.96540256,0.0
-0.96440256,0.0
-0.96340256,0.0
-0.96240256,0.0
-0.96140256,0.0
-0.96040256,0.0
-0.95940256,0.0
-0.95840256,0.0
-0.95740256,0.0
-0.95640256,0.0
-0.95540256,0.0
-0.95440256,0.0
-0.95340256,0.0
-0.95240256,0.0
-0.95140256,0.0
-0.95040256,0.0
-0.94940256,0.0
-0.94840256,0.0
-0.94740256,0.0
-0.94640256,0.0
-0.94540256,0.0
-0.94440256,0.0
-0.94340256,0.0
-0.94240256,0.0
-0.94140256,0.0
-0.94040256,0.0
-0.93940256,0.0
-0.93840256,0.0
-0.93740256,0.0
-0.93640256,0.0
-0.93540256,0.0
-0.93440256,0.0
-0.93340256,0.0
-0.93240256,0.0
-0.93140256,0.0
-0.93040256,0.0
-0.92940256,0.0
-0.92840256,0.0
-0.92740256,0.0
-0.92640256,0.0
-0.92540256,0.0
-0.92440256,0.0
-0.92340256,0.0
-0.92240256,0.0
-0.92140256,0.0
-0.92040256,0.0
-0.91940256,0.0
-0.91840256,0.0
-0.91740256,0.0
-0.91640256,0.0
-0.91540256,0.0
-0.91440256,0.0
-0.91340256,0.0
-0.91240256,0.0
-0.91140256,0.0
-0.91040256,0.0
-0.90940256,0.0
-0.90840256,0.0
-0.90740256,0.0
-0.90640256,0.0
-0.90540256,0.0
-0.90440256,0.0
-0.90340256,0.0
-0.90240256,0.0
-0.90140256,0.0
-0.90040256,0.0
-0.89940256,0.0
-0.8984025599999999,0.0
-0.89740256,0.0
-0.89640256,0.0
-0.89540256,0.0
-0.89440256,0.0
-0.8934025599999998,0.0
-0.89240256,0.0
-0.89140256,0.0
-0.89040256,0.0
-0.8894025599999998,0.0
-0.88840256,0.0
-0.88740256,0.0
-0.88640256,0.0
-0.88540256,0.0
-0.88440256,0.0
-0.88340256,0.0
-0.88240256,0.0
-0.88140256,0.0
-0.88040256,0.0
-0.8794025599999999,0.0
-0.8784025599999999,0.0
-0.8774025599999999,0.0
-0.8764025599999999,0.0
-0.8754025599999999,0.0
-0.8744025599999999,0.0
-0.8734025599999999,0.0
-0.8724025599999999,0.0
-0.8714025599999999,0.0
-0.8704025599999999,0.0
-0.8694025599999999,0.0
-0.8684025599999999,0.0
-0.8674025599999999,0.0
-0.86640256,0.0
-0.8654025599999999,0.0
-0.8644025599999999,0.0
-0.8634025599999999,0.0
-0.8624025599999999,0.0
-0.8614025599999999,0.0
-0.8604025599999999,0.0
-0.8594025599999999,0.0
-0.8584025599999999,0.0
-0.85740256,0.0
-0.8564025599999999,0.0
-0.8554025599999999,0.0
-0.8544025599999999,0.0
-0.8534025599999999,0.0
-0.8524025599999999,0.0
-0.8514025599999999,0.0
-0.8504025599999999,0.0
-0.8494025599999999,0.0
-0.84840256,0.0
-0.8474025599999999,0.0
-0.8464025599999999,0.0
-0.8454025599999999,0.0
-0.8444025599999999,0.0
-0.84340256,0.0
-0.8424025599999999,0.0
-0.8414025599999999,0.0
-0.8404025599999999,0.0
-0.83940256,0.0
-0.8384025599999999,0.0
-0.8374025599999999,0.0
-0.8364025599999999,0.0
-0.8354025599999999,0.0
-0.83440256,0.0
-0.8334025599999999,0.0
-0.8324025599999999,0.0
-0.8314025599999999,0.0
-0.83040256,0.0
-0.82940256,0.0
-0.8284025599999999,0.0
-0.8274025599999999,0.0
-0.82640256,0.0
-0.82540256,0.0
-0.8244025599999999,0.0
-0.8234025599999999,0.0
-0.8224025599999999,0.0
-0.82140256,0.0
-0.82040256,0.0
-0.8194025599999999,0.0
-0.8184025599999999,0.0
-0.81740256,0.0
-0.81640256,0.0
-0.8154025599999999,0.0
-0.8144025599999999,0.0
-0.8134025599999999,0.0
-0.81240256,0.0
-0.81140256,0.0
-0.8104025599999999,0.0
-0.8094025599999999,0.0
-0.80840256,0.0
-0.80740256,0.0
-0.80640256,0.0
-0.8054025599999999,0.0
-0.8044025599999999,0.0
-0.80340256,0.0
-0.80240256,0.0
-0.8014025599999999,0.0
-0.8004025599999999,0.0
-0.79940256,0.0
-0.79840256,0.0
-0.79740256,0.0
-0.7964025599999999,0.0
-0.7954025599999999,0.0
-0.79440256,0.0
-0.79340256,0.0
-0.79240256,0.0
-0.7914025599999999,0.0
-0.79040256,0.0
-0.78940256,0.0
-0.78840256,0.0
-0.7874025599999999,0.0
-0.7864025599999999,0.0
-0.78540256,0.0
-0.78440256,0.0
-0.78340256,0.0
-0.7824025599999999,0.0
-0.78140256,0.0
-0.78040256,0.0
-0.77940256,0.0
-0.7784025599999999,0.0
-0.77740256,0.0
-0.77640256,0.0
-0.77540256,0.0
-0.77440256,0.0
-0.7734025599999999,0.0
-0.77240256,0.0
-0.77140256,0.0
-0.77040256,0.0
-0.76940256,0.0
-0.76840256,0.0
-0.76740256,0.0
-0.76640256,0.0
-0.76540256,0.0
-0.7644025599999998,0.0
-0.76340256,0.0
-0.76240256,0.0
-0.76140256,0.0
-0.76040256,0.0
-0.75940256,0.0
-0.75840256,0.0
-0.75740256,0.0
-0.75640256,0.0
-0.75540256,0.0
-0.7544025599999999,0.0
-0.7534025599999999,0.0
-0.7524025599999999,0.0
-0.7514025599999999,0.0
-0.7504025599999999,0.0
-0.7494025599999999,0.0
-0.7484025599999999,0.0
-0.7474025599999999,0.0
-0.7464025599999999,0.0
-0.7454025599999999,0.0
-0.7444025599999999,0.0
-0.7434025599999999,0.0
-0.7424025599999999,0.0
-0.7414025599999999,0.0
-0.7404025599999999,0.0
-0.7394025599999999,0.0
-0.7384025599999999,0.0
-0.7374025599999999,0.0
-0.7364025599999999,0.0
-0.7354025599999999,0.0
-0.7344025599999999,0.0
-0.7334025599999999,0.0
-0.73240256,0.0
-0.7314025599999999,0.0
-0.7304025599999999,0.0
-0.7294025599999999,0.0
-0.7284025599999999,0.0
-0.7274025599999999,0.0
-0.7264025599999999,0.0
-0.7254025599999999,0.0
-0.7244025599999999,0.0
-0.72340256,0.0
-0.7224025599999999,0.0
-0.7214025599999999,0.0
-0.7204025599999999,0.0
-0.71940256,0.0
-0.71840256,0.0
-0.7174025599999999,0.0
-0.7164025599999999,0.0
-0.7154025599999999,0.0
-0.71440256,0.0
-0.7134025599999999,0.0
-0.7124025599999999,0.0
-0.7114025599999999,0.0
-0.71040256,0.0
-0.70940256,0.0
-0.7084025599999999,0.0
-0.7074025599999999,0.0
-0.7064025599999999,0.0
-0.70540256,0.0
-0.7044025599999999,0.0
-0.7034025599999999,0.0
-0.7024025599999999,0.0
-0.70140256,0.0
-0.70040256,0.0
-0.6994025599999999,0.0
-0.6984025599999999,0.0
-0.6974025599999999,0.0
-0.69640256,0.0
-0.69540256,0.0
-0.6944025599999999,0.0
-0.6934025599999999,0.0
-0.69240256,0.0
-0.69140256,0.0
-0.6904025599999999,0.0
-0.6894025599999999,0.0
-0.6884025599999999,0.0
-0.68740256,0.0
-0.68640256,0.0
-0.6854025599999999,0.0
-0.6844025599999999,0.0
-0.68340256,0.0
-0.68240256,0.0
-0.68140256,0.0
-0.6804025599999999,0.0
-0.6794025599999999,0.0
-0.67840256,0.0
-0.67740256,0.0
-0.6764025599999999,0.0
-0.6754025599999999,0.0
-0.67440256,0.0
-0.67340256,0.0
-0.67240256,0.0
-0.6714025599999999,0.0
-0.6704025599999999,0.0
-0.66940256,0.0
-0.66840256,0.0
-0.6674025599999999,0.0
-0.6664025599999999,0.0
-0.66540256,0.0
-0.66440256,0.0
-0.66340256,0.0
-0.6624025599999999,0.0
-0.66140256,0.0
-0.66040256,0.0
-0.65940256,0.0
-0.65840256,0.0
-0.6574025599999999,0.0
-0.65640256,0.0
-0.65540256,0.0
-0.6544025600000001,0.0
-0.65340256,0.0
-0.65240256,0.0
-0.65140256,0.0
-0.6504025600000001,0.0
-0.6494025600000001,0.0
-0.64840256,0.0
-0.64740256,0.0
-0.6464025600000001,0.0
-0.6454025600000001,0.0
-0.6444025600000001,0.0
-0.64340256,0.0
-0.64240256,0.0
-0.6414025600000001,0.0
-0.6404025600000001,0.0
-0.63940256,0.0
-0.63840256,0.0
-0.6374025600000001,0.0
-0.6364025600000001,0.0
-0.6354025600000001,0.0
-0.63440256,0.0
-0.63340256,0.0
-0.6324025600000001,0.0
-0.6314025600000001,0.0
-0.63040256,0.0
-0.6294025599999999,0.0
-0.62840256,0.0
-0.62740256,0.0
-0.62640256,0.0
-0.6254025599999999,0.0
-0.6244025599999999,0.0
-0.62340256,0.0
-0.62240256,0.0
-0.62140256,0.0
-0.6204025599999999,0.0
-0.61940256,0.0
-0.61840256,0.0
-0.61740256,0.0
-0.6164025599999999,0.0
-0.6154025599999999,0.0
-0.61440256,0.0
-0.61340256,0.0
-0.61240256,0.0
-0.6114025599999999,0.0
-0.61040256,0.0
-0.60940256,0.0
-0.60840256,0.0
-0.60740256,0.0
-0.60640256,0.0
-0.60540256,0.0
-0.60440256,0.0
-0.60340256,0.0
-0.6024025599999999,0.0
-0.60140256,0.0
-0.60040256,0.0
-0.59940256,0.0
-0.59840256,0.0
-0.59740256,0.0
-0.59640256,0.0
-0.59540256,0.0
-0.59440256,0.0
-0.5934025599999999,0.0
-0.59240256,0.0
-0.59140256,0.0
-0.59040256,0.0
-0.58940256,0.0
-0.58840256,0.0
-0.58740256,0.0
-0.58640256,0.0
-0.58540256,0.0
-0.58440256,0.0
-0.58340256,0.0
-0.58240256,0.0
-0.58140256,0.0
-0.58040256,0.0
-0.57940256,0.0
-0.57840256,0.0
-0.57740256,0.0
-0.57640256,0.0
-0.57540256,0.0
-0.57440256,0.0
-0.57340256,0.0
-0.57240256,0.0
-0.57140256,0.0
-0.57040256,0.0
-0.56940256,0.0
-0.56840256,0.0
-0.56740256,0.0
-0.56640256,0.0
-0.56540256,0.0
-0.56440256,0.0
-0.56340256,0.0
-0.56240256,0.0
-0.5614025600000001,0.0
-0.56040256,0.0
-0.55940256,0.0
-0.55840256,0.0
-0.55740256,0.0
-0.55640256,0.0
-0.55540256,0.0
-0.55440256,0.0
-0.55340256,0.0
-0.5524025600000001,0.0
-0.55140256,0.0
-0.55040256,0.0
-0.54940256,0.0
-0.5484025600000001,0.0
-0.5474025600000001,0.0
-0.54640256,0.0
-0.54540256,0.0
-0.54440256,0.0
-0.5434025600000001,0.0
-0.54240256,0.0
-0.54140256,0.0
-0.54040256,0.0
-0.5394025600000001,0.0
-0.5384025600000001,0.0
-0.53740256,0.0
-0.53640256,0.0
-0.53540256,0.0
-0.5344025600000001,0.0
-0.5334025600000001,0.0
-0.53240256,0.0
-0.53140256,0.0
-0.5304025600000001,0.0
-0.5294025600000001,0.0
-0.52840256,0.0
-0.52740256,0.0
-0.52640256,0.0
-0.5254025600000001,0.0
-0.5244025600000001,0.0
-0.52340256,0.0
-0.52240256,0.0
-0.5214025600000001,0.0
-0.5204025600000001,0.0
-0.51940256,0.0
-0.51840256,0.0
-0.51740256,0.0
-0.5164025600000001,0.0
-0.5154025600000001,0.0
-0.51440256,0.0
-0.51340256,0.0
-0.5124025600000001,0.0
-0.5114025600000001,0.0
-0.5104025600000001,0.0
-0.50940256,0.0
-0.50840256,0.0
-0.5074025600000001,0.0
-0.5064025600000001,0.0
-0.50540256,0.0
-0.5044025599999999,0.0
-0.50340256,0.0
-0.50240256,0.0
-0.50140256,0.0
-0.5004025599999999,0.0
-0.4994025599999999,0.0
-0.49840256,0.0
-0.49740256,0.0
-0.49640256,0.0
-0.49540256,0.0
-0.49440256,0.0
-0.49340256,0.0
-0.49240256,0.0
-0.49140256,0.0
-0.49040256,0.0
-0.48940256,0.0
-0.48840256,0.0
-0.48740256,0.0
-0.48640256,0.0
-0.48540256,0.0
-0.48440256,0.0
-0.48340256,0.0
-0.48240256,0.0
-0.48140256,0.0
-0.48040256,0.0
-0.47940256,0.0
-0.47840256,0.0
-0.47740256,0.0
-0.47640256,0.0
-0.47540256,0.0
-0.47440256,0.0
-0.47340256,0.0
-0.47240256,0.0
-0.47140256,0.0
-0.47040256,0.0
-0.4694025599999999,0.0
-0.46840256,0.0
-0.4674025599999999,0.0
-0.46640256,0.0
-0.46540256,0.0
-0.46440256,0.0
-0.46340256,0.0
-0.46240256,0.0
-0.46140256,0.0
-0.4604025599999999,0.0
-0.45940256,0.0
-0.45840256,0.0
-0.45740256,0.0
-0.45640256,0.0
-0.45540256,0.0
-0.45440256,0.0
-0.45340256,0.0
-0.45240256,0.0
-0.45140256,0.0
-0.45040256,0.0
-0.44940256,0.0
-0.44840256,0.0
-0.44740256,0.0
-0.44640256,0.0
-0.44540256,0.0
-0.44440256,0.0
-0.44340256,0.0
-0.44240256,0.0
-0.44140256,0.0
-0.44040256,0.0
-0.43940256,0.0
-0.43840256,0.0
-0.43740256,0.0
-0.43640256,0.0
-0.43540256,0.0
-0.43440256,0.0
-0.43340256,0.0
-0.43240256,0.0
-0.43140256,0.0
-0.43040256,0.0
-0.42940256,0.0
-0.42840256,0.0
-0.42740256,0.0
-0.42640256,0.0
-0.42540256,0.0
-0.42440256,0.0
-0.42340256,0.0
-0.42240256,0.0
-0.42140256,0.0
-0.42040256,0.0
-0.41940256,0.0
-0.41840256,0.0
-0.41740256,0.0
-0.41640256,0.0
-0.41540256,0.0
-0.41440256,0.0
-0.41340256,0.0
-0.41240256,0.0
-0.41140256,0.0
-0.41040256,0.0
-0.4094025599999999,0.0
-0.40840256,0.0
-0.40740256,0.0
-0.40640256,0.0
-0.40540256,0.0
-0.40440256,0.0
-0.40340256,0.0
-0.4024025599999999,0.0
-0.40140256,0.0
-0.40040256,0.0
-0.39940256,0.0
-0.39840256,0.0
-0.39740256,0.0
-0.39640256,0.0
-0.39540256,0.0
-0.39440256,0.0
-0.39340256,0.0
-0.39240256,0.0
-0.39140256,0.0
-0.39040256,0.0
-0.38940256,0.0
-0.38840256,0.0
-0.38740256,0.0
-0.38640256,0.0
-0.38540256,0.0
-0.38440256,0.0
-0.38340256,0.0
-0.38240256,0.0
-0.38140256,0.0
-0.38040256,0.0
-0.37940256,0.0
-0.37840256,0.0
-0.37740256,0.0
-0.37640256,0.0
-0.37540256,0.0
-0.37440256,0.0
-0.37340256,0.0
-0.37240256,0.0
-0.37140256,0.0
-0.37040256,0.0
-0.36940256,0.0
-0.36840256,0.0
-0.36740256,0.0
-0.36640256,0.0
-0.36540256,0.0
-0.36440256,0.0
-0.36340256,0.0
-0.36240256,0.0
-0.36140256,0.0
-0.36040256,0.0
-0.35940256,0.0
-0.35840256,0.0
-0.35740256,0.0
-0.35640256,0.0
-0.35540256,0.0
-0.35440256,0.0
-0.35340256,0.0
-0.35240256,0.0
-0.35140256,0.0
-0.35040256,0.0
-0.34940256,0.0
-0.34840256,0.0
-0.34740256,0.0
-0.34640256,0.0
-0.34540256,0.0
-0.3444025599999999,0.0
-0.34340256,0.0
-0.3424025599999999,0.0
-0.34140256,0.0
-0.34040256,0.0
-0.33940256,0.0
-0.33840256,0.0
-0.33740256,0.0
-0.33640256,0.0
-0.33540256,0.0
-0.33440256,0.0
-0.33340256,0.0
-0.33240256,0.0
-0.33140256,0.0
-0.33040256,0.0
-0.32940256,0.0
-0.32840256,0.0
-0.32740256,0.0
-0.32640256,0.0
-0.32540256,0.0
-0.32440256,0.0
-0.32340256,0.0
-0.32240256,0.0
-0.32140256,0.0
-0.32040256,0.0
-0.31940256,0.0
-0.31840256,0.0
-0.31740256,0.0
-0.31640256,0.0
-0.31540256,0.0
-0.31440256,0.0
-0.31340256,0.0
-0.31240256,0.0
-0.31140256,0.0
-0.31040256,0.0
-0.30940256,0.0
-0.30840256,0.0
-0.30740256,0.0
-0.30640256,0.0
